name_TGSS,ra_TGSS,dec_TGSS,integrated_TGSS,peak_TGSS,major_ax_TGSS,minor_ax_TGSS,posangle_TGSS,score,best_match
TGSSADR J100141.8-244950,150.42433,-24.83081,0.0314,0.0295,36.6,24.8,6.3,0.8407488002048087,NVSS J100142-244956
TGSSADR J110001.2-292247,165.00513999999995,-29.37996,0.0912,0.0471,65.5,28.4,27.8,0.8408615917643502,NVSS J110001-292243
TGSSADR J101527.9-234028,153.8663,-23.67446,0.1469,0.1178,36.7,29.0,-1.4,0.8408908032653273,NVSS J101527-234033
TGSSADR J102402.2-173828,156.00932,-17.64114,0.2073,0.1484,38.9,28.0,22.0,0.8410213062881349,NVSS J102402-173821
TGSSADR J103534.0-341420,158.89207,-34.23904,0.2714,0.1444,51.1,38.0,-30.8,0.8412857868999192,NVSS J103534-341424
TGSSADR J110657.1-245511,166.73819,-24.91974,0.2189,0.0663,68.8,42.0,61.4,0.8414592776419756,NVSS J110657-245517
TGSSADR J105408.4-341217,163.53531999999996,-34.20491,0.0625,0.039200000000000006,46.5,35.4,0.1,0.8414983246089042,NVSS J105408-341211
TGSSADR J110933.2-215359,167.38875,-21.89989,0.1093,0.0516,53.3,33.1,-6.6,0.8415324294436018,NVSS J110933-215353
TGSSADR J101715.8-182119,154.31589,-18.35535,0.4721,0.3364,43.0,27.3,43.2,0.841622577725181,NVSS J101716-182114
TGSSADR J101523.3-152709,153.84734,-15.4526,0.091,0.0306,64.2,34.9,44.0,0.8418270407179863,NVSS J101523-152703
TGSSADR J102942.3-193008,157.42654,-19.5023,0.126,0.1273,31.2,25.3,0.5,0.841903352588013,NVSS J102942-193002
TGSSADR J100137.8-300030,150.40787,-30.00835,0.1006,0.0818,42.2,28.0,-8.1,0.8419798905481557,NVSS J100138-300032
TGSSADR J103928.9-182508,159.87051,-18.41896,0.1271,0.0369,61.6,43.6,64.4,0.8421022585195928,NVSS J103929-182506
TGSSADR J111023.1-154856,167.59639,-15.81565,0.0253,0.024,31.5,25.7,23.1,0.8421209082641692,NVSS J111023-154901
TGSSADR J104654.6-174623,161.72773999999995,-17.77328,0.0623,0.0337,42.3,34.8,50.2,0.8421652427311497,NVSS J104654-174629
TGSSADR J101442.6-290251,153.67755,-29.047590000000003,0.1937,0.1436,39.9,31.4,2.6,0.8422282519063037,NVSS J101442-290250
TGSSADR J104850.3-184914,162.20975,-18.82058,0.0727,0.0664,33.8,25.8,7.8,0.8422867970263104,NVSS J104850-184910
TGSSADR J100303.5-192655,150.76486,-19.44871,0.0587,0.0456,37.3,28.1,20.9,0.8423299238091267,NVSS J100303-192649
TGSSADR J100223.3-195211,150.59731000000005,-19.86986,0.1115,0.07200000000000001,39.4,32.0,-2.1,0.842538397725475,NVSS J100223-195215
TGSSADR J095749.1-291334,149.45493000000005,-29.22614,0.2008,0.1524,43.5,29.1,10.4,0.8428372159802573,NVSS J095749-291332
TGSSADR J100556.1-162014,151.48386000000005,-16.33747,0.0484,0.0395,35.0,26.8,-7.2,0.8430586417923804,NVSS J100555-162017
TGSSADR J111040.6-334444,167.6692,-33.74579,0.0601,0.0319,53.2,38.2,2.8,0.8431650392683538,NVSS J111040-334441
TGSSADR J110949.7-152530,167.45726000000005,-15.42508,0.0733,0.0299,58.4,32.2,56.9,0.8433954023105219,NVSS J110949-152530
TGSSADR J100851.1-254700,152.21317,-25.7835,0.023,0.0275,32.4,22.6,5.7,0.8435346338601548,NVSS J100851-254706
TGSSADR J101344.4-284313,153.43517,-28.72049,0.1126,0.1072,38.7,25.2,-0.1,0.8436192054857857,NVSS J101344-284319
TGSSADR J110526.8-184801,166.36186,-18.80055,0.0645,0.0307,44.5,37.5,-86.9,0.8436203152209556,NVSS J110526-184805
TGSSADR J102519.7-181236,156.33235,-18.21024,0.2948,0.1988,37.2,28.5,5.0,0.8436991483261252,NVSS J102519-181242
TGSSADR J105809.7-302331,164.5407,-30.3921,0.0443,0.0302,48.2,29.3,-3.0,0.8437533560060068,NVSS J105809-302337
TGSSADR J100521.3-314458,151.33878,-31.7496,1.1947,0.7883,48.2,30.0,-1.0,0.8439059471160769,NVSS J100521-314452
TGSSADR J103553.3-303144,158.97227,-30.52903,0.0437,0.0257,50.7,32.2,5.8,0.8440942767195144,NVSS J103553-303150
TGSSADR J101527.4-181822,153.86449,-18.30614,0.15880000000000002,0.11199999999999999,38.6,28.6,25.8,0.8441325910983499,NVSS J101527-181825
TGSSADR J100246.0-235118,150.69191,-23.85515,0.1813,0.1647,35.3,26.6,-1.5,0.8442697083731726,NVSS J100246-235120
TGSSADR J105351.4-312728,163.46432,-31.4579,0.0489,0.024,48.3,41.9,83.8,0.8442736899479473,NVSS J105351-312722
TGSSADR J105001.6-281638,162.50685,-28.27727,0.0505,0.0443,38.3,27.6,9.8,0.8443324793695084,NVSS J105001-281644
TGSSADR J104630.3-315734,161.62643,-31.9597,0.0428,0.0313,47.3,28.7,-1.6,0.8445277457841776,NVSS J104630-315740
TGSSADR J095649.3-172310,149.20561,-17.38624,0.1979,0.1773,32.8,26.6,24.2,0.8445293099295776,NVSS J095649-172305
TGSSADR J101857.7-275803,154.74071999999995,-27.96767,0.0592,0.0555,36.8,26.2,8.3,0.8445645052891451,NVSS J101858-275806
TGSSADR J110030.1-334950,165.1256,-33.83083,0.0503,0.032100000000000004,55.1,29.3,-2.8,0.8446195569143539,NVSS J110030-334950
TGSSADR J095843.8-260413,149.68283,-26.07051,0.0983,0.0653,40.3,33.7,24.4,0.8446258250545668,NVSS J095844-260411
TGSSADR J103927.9-260958,159.86661999999995,-26.166120000000006,0.08070000000000001,0.06520000000000001,36.5,30.6,1.0,0.8446266656561511,NVSS J103928-260956
TGSSADR J102317.6-185334,155.82365,-18.89297,0.2832,0.1085,53.0,27.9,17.6,0.8446992586926652,NVSS J102317-185328
TGSSADR J103629.5-185107,159.12308000000004,-18.85199,0.0513,0.0302,41.3,32.1,30.3,0.844719739954124,NVSS J103629-185110
TGSSADR J100543.1-315751,151.4297,-31.96436,0.0534,0.039700000000000006,48.2,27.7,-3.4,0.8447768316902817,NVSS J100542-315756
TGSSADR J110530.2-321745,166.37585,-32.29596,0.0519,0.0272,55.7,34.0,-15.0,0.8450309142392044,NVSS J110530-321742
TGSSADR J102032.0-330135,155.13358,-33.026540000000004,0.2818,0.2796,40.8,25.5,1.8,0.8451879151508095,NVSS J102031-330140
TGSSADR J100829.0-291702,152.12093000000004,-29.28408,0.1001,0.0967,37.4,25.7,-3.1,0.8451903543570701,NVSS J100829-291701
TGSSADR J105128.5-284841,162.8689,-28.81159,0.3038,0.1788,43.9,36.2,-88.7,0.8451918701876693,NVSS J105128-284840
TGSSADR J103631.3-200406,159.13043000000005,-20.06839,0.0761,0.0629,35.4,27.8,6.4,0.8453304984255876,NVSS J103631-200404
TGSSADR J101452.3-162128,153.71803,-16.35783,0.502,0.3829,36.4,27.6,40.9,0.8453802202061563,NVSS J101451-162128
TGSSADR J103757.5-172518,159.48984,-17.421689999999998,0.0348,0.0224,39.3,30.8,11.6,0.8454010732323318,NVSS J103757-172512
TGSSADR J104638.2-323505,161.65958,-32.58482,0.1376,0.1149,42.7,27.8,12.4,0.8454667223315129,NVSS J104638-323511
TGSSADR J104615.0-223448,161.56258,-22.58003,1.2568,0.7483,56.2,30.8,21.6,0.8454959649908982,NVSS J104614-223453
TGSSADR J104808.3-331619,162.03493,-33.272040000000004,0.0722,0.0436,48.5,34.0,-7.0,0.8455132891410371,NVSS J104808-331623
TGSSADR J102429.2-183116,156.12209,-18.52111,0.24600000000000002,0.16230000000000006,41.2,28.7,-11.4,0.8456636472423389,NVSS J102429-183109
TGSSADR J104159.3-311719,160.49747,-31.28867,0.2187,0.13540000000000002,35.4,34.2,-1.3,0.8459716707204858,NVSS J104159-311721
TGSSADR J103004.3-235020,157.51833,-23.83909,0.32280000000000003,0.2086,49.8,24.9,-16.0,0.8461038676362463,NVSS J103004-235014
TGSSADR J104153.6-271634,160.47333999999995,-27.27637,0.0927,0.0665,37.1,33.9,-14.7,0.8461755772752394,NVSS J104153-271631
TGSSADR J102603.8-261039,156.51604,-26.17772,0.4654,0.3012,55.5,26.6,-0.0,0.8462357391042795,NVSS J102603-261033
TGSSADR J101443.7-255059,153.68237,-25.84992,0.038700000000000005,0.0381,35.1,25.3,-7.0,0.8467278633325319,NVSS J101443-255102
TGSSADR J100642.8-245557,151.67862,-24.93272,0.1148,0.07790000000000001,39.7,32.5,17.7,0.8469739464691577,NVSS J100642-245600
TGSSADR J102144.4-244812,155.43542,-24.80339,0.2503,0.13740000000000002,46.5,33.4,37.1,0.8473952361341706,NVSS J102144-244817
TGSSADR J103228.4-265256,158.11867,-26.88229,0.07629999999999999,0.06520000000000001,37.1,27.6,5.1,0.8474817709623601,NVSS J103228-265251
TGSSADR J101818.3-155317,154.57631999999995,-15.88825,0.07390000000000001,0.0626,32.2,27.5,12.6,0.8475638247365207,NVSS J101817-155320
TGSSADR J101355.7-171736,153.48235,-17.29351,0.1348,0.057999999999999996,45.4,26.9,57.6,0.8475862032745194,NVSS J101355-171730
TGSSADR J105153.7-281644,162.97385,-28.278890000000004,0.0338,0.0266,42.8,27.6,-8.2,0.8479571708262018,NVSS J105153-281645
TGSSADR J103726.4-220252,159.36021000000005,-22.04791,0.0484,0.0298,44.7,29.5,41.9,0.8479892371198021,NVSS J103726-220247
TGSSADR J110228.4-334146,165.61858999999995,-33.69624,0.2297,0.1408,58.0,29.0,-11.8,0.8480183106622479,NVSS J110228-334140
TGSSADR J111128.3-210716,167.86816000000005,-21.12136,0.05810000000000001,0.0516,32.9,28.5,-26.6,0.8482493809556054,NVSS J111128-210711
TGSSADR J102445.1-181112,156.18806,-18.1869,0.2264,0.1771,36.0,27.7,-9.4,0.8483990689586121,NVSS J102445-181108
TGSSADR J105952.0-303730,164.9668,-30.62508,0.0604,0.039200000000000006,45.4,32.6,11.9,0.8484592456767643,NVSS J105952-303724
TGSSADR J101511.1-192520,153.79662,-19.42246,0.1275,0.08259999999999999,38.6,24.7,53.9,0.8484776772264301,NVSS J101511-192517
TGSSADR J102224.6-232015,155.60255,-23.33752,0.1061,0.1004,35.6,25.3,3.8,0.8486648383114985,NVSS J102224-232021
TGSSADR J103253.2-242425,158.22173999999995,-24.4071,0.0558,0.0439,37.5,29.7,7.0,0.8487557470285546,NVSS J103253-242422
TGSSADR J095908.1-190654,149.78412,-19.11504,0.11,0.0974,31.8,27.7,12.7,0.8489294797937978,NVSS J095907-190656
TGSSADR J104026.6-291913,160.11084,-29.320290000000004,0.0388,0.0286,49.0,26.6,5.9,0.8495084116288334,NVSS J104026-291907
TGSSADR J102127.3-262141,155.36389,-26.36163,0.075,0.0694,37.2,26.2,7.9,0.8496770484017038,NVSS J102127-262135
TGSSADR J103239.0-324723,158.16272,-32.78985,0.034,0.0305,39.5,28.0,-0.4,0.8500671288801481,NVSS J103238-324719
TGSSADR J102833.1-260207,157.13806,-26.03553,0.057,0.039700000000000006,42.6,29.5,6.2,0.8501582718101055,NVSS J102832-260212
TGSSADR J104852.9-285204,162.22078,-28.86781,0.0381,0.0265,39.3,34.0,-8.6,0.8503863748778983,NVSS J104852-285209
TGSSADR J110230.9-334325,165.62888999999996,-33.72361,0.1772,0.13190000000000002,49.3,28.1,-8.3,0.8504714469633587,NVSS J110231-334330
TGSSADR J100110.5-232019,150.29411000000005,-23.33875,0.8306,0.426,53.3,27.0,12.4,0.8505839399537652,NVSS J100110-232025
TGSSADR J111408.5-184443,168.53563,-18.745520000000006,0.2159,0.1123,45.3,33.8,-37.9,0.8508049551256563,NVSS J111408-184446
TGSSADR J102039.7-165810,155.16562,-16.96963,0.0377,0.038700000000000005,30.9,24.6,-2.5,0.8510091749595533,NVSS J102039-165809
TGSSADR J110720.0-254410,166.83348,-25.73611,0.0914,0.078,39.0,26.3,9.7,0.8511637837988693,NVSS J110719-254408
TGSSADR J101734.7-263211,154.39473999999996,-26.536620000000006,0.034,0.027999999999999997,39.0,28.0,1.1,0.8513049991993654,NVSS J101734-263217
TGSSADR J100229.0-240439,150.62091,-24.07757,0.2061,0.1986,35.3,25.1,0.1,0.8513473004952786,NVSS J100229-240443
TGSSADR J105016.4-304046,162.56841,-30.67969,0.1375,0.1225,41.0,27.2,-7.3,0.8514551806311588,NVSS J105016-304052
TGSSADR J095643.6-162412,149.18204,-16.40336,2.3977,1.5630000000000002,41.5,32.0,53.2,0.851507885442861,NVSS J095643-162408
TGSSADR J095654.6-223835,149.22752,-22.64309,0.05710000000000001,0.0529,36.1,25.5,6.2,0.8515164358994636,NVSS J095654-223829
TGSSADR J095823.0-153222,149.59613000000004,-15.53961,0.0961,0.0961,29.7,25.3,25.1,0.8515269970750173,NVSS J095822-153224
TGSSADR J100945.9-161402,152.44162,-16.23414,0.0239,0.021,35.9,24.3,28.4,0.8515480948064255,NVSS J100946-161401
TGSSADR J105038.5-231506,162.6606,-23.25176,0.0684,0.0436,45.4,28.8,20.4,0.8519155990453562,NVSS J105038-231508
TGSSADR J102123.5-154941,155.34827,-15.82833,0.1663,0.1191,36.9,28.5,39.0,0.8520469562021133,NVSS J102123-154942
TGSSADR J103516.1-282513,158.81731000000005,-28.42036,0.0704,0.0393,51.6,32.3,-15.5,0.8520570774697898,NVSS J103515-282507
TGSSADR J105501.0-243018,163.75432,-24.50507,0.0376,0.0362,34.8,25.4,6.9,0.8522125965437517,NVSS J105501-243018
TGSSADR J103845.7-294019,159.6906,-29.67196,0.08600000000000001,0.0755,43.6,25.1,3.5,0.8523255233524217,NVSS J103845-294024
TGSSADR J102657.0-254953,156.73778,-25.8314,0.0465,0.0342,41.0,29.1,11.5,0.8523566793473542,NVSS J102656-254949
TGSSADR J104849.5-280449,162.20645,-28.08049,0.06659999999999999,0.046200000000000005,46.3,28.9,21.3,0.8523569703699279,NVSS J104849-280444
TGSSADR J103638.4-181228,159.16003,-18.20799,0.0424,0.028100000000000003,39.6,29.7,21.1,0.8524063925946714,NVSS J103638-181223
TGSSADR J100055.6-263401,150.23181,-26.56708,0.077,0.0429,51.2,31.6,42.8,0.8524152928099958,NVSS J100056-263400
TGSSADR J100647.0-334028,151.696,-33.67459,0.204,0.18600000000000003,42.9,26.4,1.8,0.8525383036828755,NVSS J100647-334034
TGSSADR J105305.6-242147,163.27357,-24.36325,0.0766,0.0358,46.0,40.7,64.9,0.8527508010362848,NVSS J105305-242151
TGSSADR J102122.4-155530,155.3434,-15.92505,0.8242,0.5073,42.9,31.7,49.5,0.8528759570518873,NVSS J102122-155526
TGSSADR J110215.3-160530,165.56393,-16.09189,0.0555,0.046,33.3,27.3,-1.9,0.8528799310180482,NVSS J110215-160533
TGSSADR J110037.9-340844,165.15807,-34.1458,0.0498,0.0366,51.7,27.1,-0.6,0.8528836076864454,NVSS J110038-340850
TGSSADR J102344.2-304057,155.93445,-30.68266,0.1189,0.0977,45.3,25.8,-4.1,0.8530019765977894,NVSS J102344-304103
TGSSADR J105937.6-184336,164.90683,-18.72676,0.0689,0.0424,38.2,33.2,-32.2,0.853008907710749,NVSS J105938-184334
TGSSADR J102100.0-271852,155.25027,-27.31456,0.0328,0.0265,41.3,27.0,10.5,0.8531478287919392,NVSS J102100-271847
TGSSADR J102641.0-293837,156.67103999999995,-29.64388,0.1108,0.0848,41.2,29.4,11.3,0.8532899683354401,NVSS J102640-293838
TGSSADR J104911.7-304658,162.29913,-30.78279,0.035,0.0302,43.5,26.5,2.2,0.8533886446716077,NVSS J104912-304654
TGSSADR J103135.8-261751,157.89952,-26.297590000000003,0.1174,0.1022,38.2,26.4,4.3,0.8534783823471346,NVSS J103136-261754
TGSSADR J110707.9-175641,166.78323,-17.94474,0.0528,0.0292,42.2,34.1,46.1,0.8537641723818268,NVSS J110708-175639
TGSSADR J095640.3-173559,149.16803000000004,-17.59996,0.0684,0.0468,41.2,27.7,27.2,0.8538041659034906,NVSS J095640-173556
TGSSADR J102150.1-324306,155.45911999999996,-32.71848,0.06459999999999999,0.0504,48.2,27.5,1.8,0.8539218809437056,NVSS J102149-324301
TGSSADR J102902.3-165255,157.25987,-16.8821,0.22399999999999998,0.1947,32.3,27.2,17.3,0.8543824927103525,NVSS J102902-165250
TGSSADR J103407.7-280918,158.53229,-28.15503,0.09,0.055700000000000006,50.6,29.7,-12.5,0.8548482103407599,NVSS J103407-280923
TGSSADR J101308.0-260224,153.28358,-26.04001,0.0559,0.0424,40.7,28.4,-8.4,0.8551866384861903,NVSS J101308-260229
TGSSADR J110405.7-301605,166.02379,-30.26808,0.0559,0.0405,41.3,32.1,-5.9,0.8552216015538321,NVSS J110406-301607
TGSSADR J102947.0-235421,157.44615,-23.90584,0.3419,0.191,58.6,25.4,10.4,0.8552379982519902,NVSS J102947-235426
TGSSADR J100612.1-162014,151.55081,-16.33745,0.1281,0.113,31.5,27.5,11.8,0.8552411605920753,NVSS J100611-162015
TGSSADR J105539.6-311608,163.9153,-31.26911,0.0731,0.0528,47.8,28.8,2.2,0.8552474173433173,NVSS J105539-311614
TGSSADR J103110.5-194533,157.79413,-19.75924,0.0668,0.047700000000000006,36.3,30.7,12.2,0.8552990540724382,NVSS J103110-194527
TGSSADR J101158.5-172811,152.99385,-17.46973,0.4092,0.2018,48.1,29.0,55.4,0.8553082146603836,NVSS J101158-172806
TGSSADR J101906.3-335416,154.77634,-33.90462,0.1237,0.105,43.0,28.3,-1.9,0.8553163590880809,NVSS J101906-335421
TGSSADR J102529.3-311032,156.37212,-31.17575,0.0908,0.035500000000000004,64.1,18.9,-5.8,0.8553946054939665,NVSS J102529-311027
TGSSADR J104820.8-161958,162.08688,-16.33289,0.07970000000000001,0.0428,46.4,30.7,55.2,0.8554346142696237,NVSS J104820-162000
TGSSADR J102013.9-235727,155.05807,-23.95769,0.1267,0.0987,44.7,24.5,-20.7,0.8554923100690459,NVSS J102013-235733
TGSSADR J101217.0-171124,153.07114,-17.19027,0.0447,0.0426,31.3,25.7,3.3,0.8555883888704022,NVSS J101216-171127
TGSSADR J101349.8-212034,153.45775,-21.343020000000006,0.06520000000000001,0.0504,39.3,27.4,7.6,0.8557226120498826,NVSS J101349-212029
TGSSADR J111103.8-232828,167.76582,-23.47456,0.0714,0.0545,38.4,28.4,5.1,0.8559200804822942,NVSS J111103-232826
TGSSADR J095810.0-281054,149.54198,-28.18175,0.0374,0.0357,37.6,25.2,5.4,0.8559313054356268,NVSS J095810-281048
TGSSADR J111240.2-230658,168.16776000000004,-23.11629,0.8241,0.6031000000000001,36.0,29.2,7.2,0.8561853098805094,NVSS J111240-230704
TGSSADR J100755.2-325051,151.98029,-32.84776,0.0614,0.0511,42.3,28.2,6.1,0.8562998953846135,NVSS J100755-325057
TGSSADR J100646.8-215920,151.69518,-21.98909,0.3621,0.2651,44.1,25.8,-6.3,0.8564083509544862,NVSS J100646-215920
TGSSADR J111137.7-150927,167.90736,-15.15765,0.0603,0.0428,33.4,32.3,85.1,0.8564088367420872,NVSS J111138-150931
TGSSADR J095848.3-333629,149.70148999999995,-33.60812,0.024100000000000003,0.0253,42.4,23.2,4.4,0.8564104815730251,NVSS J095848-333634
TGSSADR J110319.2-303159,165.83005,-30.53308,0.2043,0.1466,37.6,30.5,-17.0,0.8564136077661797,NVSS J110319-303157
TGSSADR J103742.7-223401,159.42815,-22.56716,0.0499,0.035,39.1,31.0,12.2,0.8565378058799136,NVSS J103742-223356
TGSSADR J100012.2-272336,150.05086,-27.3936,0.2184,0.2059,37.3,25.6,-3.6,0.8565384903072679,NVSS J100012-272341
TGSSADR J110143.4-164331,165.43117,-16.72543,0.0891,0.0592,37.5,31.3,-21.0,0.8566521408714781,NVSS J110143-164326
TGSSADR J100746.0-310341,151.94199,-31.06152,0.0559,0.032100000000000004,57.4,30.2,-5.7,0.8566651079075231,NVSS J100745-310336
TGSSADR J102302.6-301413,155.7612,-30.237070000000006,0.0393,0.0379,40.2,24.8,0.8,0.856670001035438,NVSS J102302-301408
TGSSADR J100659.8-165948,151.7495,-16.99683,0.1142,0.0743,36.0,25.7,38.9,0.85673033821651,NVSS J100700-165944
TGSSADR J102505.7-242610,156.2738,-24.43616,2.0787,1.4667,43.8,26.3,-11.7,0.8567689446480304,NVSS J102505-242604
TGSSADR J102644.9-253227,156.68736,-25.54086,0.0356,0.0259,40.4,29.7,12.3,0.8567844175140452,NVSS J102645-253221
TGSSADR J105103.6-304921,162.7652,-30.82267,0.0781,0.0574,40.9,33.1,0.5,0.8568415866614885,NVSS J105103-304921
TGSSADR J110156.4-252151,165.48535,-25.36425,0.5618,0.32030000000000003,49.1,27.0,5.9,0.8568831053716324,NVSS J110156-252157
TGSSADR J095742.5-281707,149.42732,-28.28554,0.1164,0.0984,35.1,30.4,1.0,0.8569069815343552,NVSS J095742-281706
TGSSADR J100939.2-251014,152.41365,-25.170820000000006,0.0309,0.0325,35.1,23.7,0.2,0.8570447183032108,NVSS J100939-251019
TGSSADR J105900.3-331741,164.7514,-33.2948,0.053,0.0455,44.4,27.0,1.3,0.8570641346145752,NVSS J105900-331735
TGSSADR J102231.5-162735,155.63155,-16.45974,0.0993,0.0551,42.3,33.2,6.9,0.8571594521689786,NVSS J102231-162730
TGSSADR J105250.1-293335,163.20891,-29.55987,0.1217,0.0624,48.9,25.4,29.5,0.8572011943814724,NVSS J105249-293340
TGSSADR J105552.2-155625,163.96776,-15.94045,0.1748,0.1128,38.0,31.2,-36.5,0.8573276696856226,NVSS J105552-155621
TGSSADR J111242.2-344639,168.17618000000004,-34.777590000000004,0.0328,0.0347,42.8,23.7,2.1,0.8574598233141083,NVSS J111242-344634
TGSSADR J100341.2-260035,150.92198,-26.00989,0.0286,0.0298,36.5,23.6,-1.5,0.8574904971316808,NVSS J100341-260035
TGSSADR J103019.0-173732,157.57927,-17.62571,0.5262,0.4709,32.8,26.0,8.3,0.8576586646785641,NVSS J103019-173727
TGSSADR J104624.6-290450,161.60265,-29.08081,0.0761,0.0474,49.5,30.1,2.4,0.8576640391306147,NVSS J104624-290445
TGSSADR J100558.5-303139,151.49383999999995,-30.52754,0.0349,0.0301,44.7,24.9,11.7,0.8578445317290434,NVSS J100558-303133
TGSSADR J101750.4-270547,154.46034,-27.09651,0.2692,0.2414,37.8,26.6,7.9,0.8578679367213027,NVSS J101750-270551
TGSSADR J110046.5-150354,165.19398,-15.06509,0.0455,0.0379,34.1,26.4,-19.5,0.8579555789567467,NVSS J110046-150359
TGSSADR J103532.1-204631,158.88382,-20.77538,0.07640000000000001,0.0561,40.3,27.5,11.4,0.8583334977184223,NVSS J103532-204634
TGSSADR J110438.5-291358,166.1608,-29.23301,0.0283,0.0214,41.9,29.3,8.4,0.8583971267047801,NVSS J110438-291354
TGSSADR J101332.7-324330,153.38664,-32.72506,0.06540000000000001,0.0513,44.4,28.6,15.8,0.8586916876926699,NVSS J101332-324324
TGSSADR J095951.4-205320,149.96446,-20.88906,0.44799999999999995,0.4194,32.9,26.4,0.9,0.8589448820749492,NVSS J095951-205319
TGSSADR J101055.1-173508,152.72964,-17.5856,0.1025,0.0969,31.3,25.9,4.0,0.8589693314167594,NVSS J101054-173505
TGSSADR J095735.6-224809,149.39861000000005,-22.8027,0.0389,0.032700000000000014,38.3,26.5,6.1,0.8590596580747158,NVSS J095735-224812
TGSSADR J110528.3-313608,166.36819,-31.60233,0.077,0.0431,55.5,32.0,-5.7,0.8590982680780795,NVSS J110527-313606
TGSSADR J100926.8-184631,152.36166,-18.7754,0.0526,0.0297,39.2,35.9,45.3,0.859176988791677,NVSS J100926-184635
TGSSADR J111358.2-161500,168.49251999999996,-16.2502,0.032700000000000014,0.0239,35.7,29.3,21.4,0.8592193792138607,NVSS J111358-161457
TGSSADR J102022.4-200933,155.09341,-20.15926,0.1058,0.08800000000000001,35.2,27.8,13.0,0.8592457347851248,NVSS J102022-200927
TGSSADR J101246.9-312642,153.19572,-31.445190000000004,0.08120000000000001,0.07150000000000001,43.9,25.7,5.2,0.8592820065947036,NVSS J101246-312648
TGSSADR J100132.3-344454,150.38493,-34.748470000000005,0.0447,0.0304,54.0,28.1,3.0,0.8593122529174844,NVSS J100132-344451
TGSSADR J101127.6-195016,152.86536,-19.83786,0.041100000000000005,0.033,35.9,27.6,37.6,0.8593136463074049,NVSS J101127-195020
TGSSADR J104851.0-173629,162.21263000000005,-17.608220000000006,0.0536,0.0384,38.4,27.8,20.8,0.8594570630333557,NVSS J104851-173624
TGSSADR J104617.2-340556,161.57175,-34.099070000000005,0.1077,0.0853,46.7,27.9,-4.5,0.8595881890424554,NVSS J104617-340602
TGSSADR J103745.8-343027,159.44099,-34.5076,0.0451,0.0368,44.7,28.4,-4.5,0.8597077643740615,NVSS J103746-343022
TGSSADR J111007.8-194729,167.53291000000004,-19.79155,0.07100000000000001,0.0399,45.3,31.3,-30.4,0.860081993271895,NVSS J111008-194724
TGSSADR J095831.0-181404,149.62927,-18.23453,0.2902,0.2305,35.7,27.5,14.5,0.8601403506404244,NVSS J095831-181359
TGSSADR J110129.1-254633,165.37141,-25.7761,0.1149,0.0629,49.0,33.6,23.6,0.8602061656395975,NVSS J110128-254633
TGSSADR J103027.7-153742,157.61562,-15.628429999999998,0.0957,0.0839,33.1,26.3,19.8,0.8605586301797381,NVSS J103028-153741
TGSSADR J101844.8-205259,154.68704,-20.88322,0.06820000000000001,0.0524,37.2,28.4,-5.3,0.8606327454390202,NVSS J101845-205256
TGSSADR J102641.2-255324,156.67203,-25.89003,0.0939,0.0815,36.9,27.4,2.6,0.8606428305994417,NVSS J102641-255325
